t,x,y,z,r
58777.3993055556,2637266.20397965,23.5787289873084,6262466.10958904,6795119.9257232
58777.3998842593,2280541.16244976,25.3099836986654,6400680.32871588,6794819.84048722
58777.400462963,1916609.53168907,26.9139725238976,6518610.22779762,6794532.46365293
58777.4010416667,1546621.99998671,28.3936443322747,6615884.34411164,6794259.72908827
58777.4016203704,1171747.97858112,29.7523505787552,6692196.07625298,6794003.35952301
58777.4021990741,793172.007937759,30.9938054021255,6747304.57313873,6793764.85005446
58777.4027777778,412090.129719077,32.1220450417311,6781035.43477821,6793545.45460332
58777.4033564815,29706.2323772505,33.1413868240735,6793281.22475179,6793346.17547977
58777.4039351852,-352771.62194834,34.0563879664174,6784001.7943092,6793167.7561799
58777.4045138889,-734134.881710135,34.8718044389801,6753224.41791653,6793010.67749077
58777.4050925926,-1113178.1939582,35.5925501203763,6701043.73997031,6792875.15693952
58777.4056712963,-1488703.08859435,36.2236564729108,6627621.53227658,6792761.15157884
58777.40625,-1859521.65126967,36.7702329551727,6533186.26178486,6792668.36405747
58777.4068287037,-2224460.1770991,37.2374283793258,6418032.46799175,6792596.2518821
58777.4074074074,-2582362.7970595,37.6303934096346,6282519.94940672,6792544.03973551
58777.4079861111,-2932095.0685532,37.9542443872291,6127072.7585218,6792510.73467643
58777.4085648148,-3272547.5211744,38.2140286540196,5952178.00486381,6792495.14400927
58777.4091435185,-3602639.14822524,38.4146915361051,5758384.46594551,6792495.89557795
58777.4097222222,-3921320.83401393,38.5610451340888,5546301.00628176,6792511.4602068
58777.4103009259,-4227578.7064476,38.6577390544886,5316594.80510427,6792540.17598463
58777.4108796296,-4520437.40393201,38.7092332029839,5069989.39399767,6792580.27406484
58777.4114583333,-4798963.24512968,38.7197727466404,4807262.50638924,6792629.905636
58777.412037037,-5062267.2897308,38.693365338549,4529243.74164945,6792687.16970289
58777.4126157407,-5309508.27807872,38.6337606845533,4236812.0474924,6792750.14130917
58777.4131944444,-5539895.43728319,38.544432517967,3930893.02539149,6792816.89982795
58777.4137731481,-5752691.14136819,38.4285630344311,3612456.06483058,6792885.55694736
58777.4143518519,-5947213.41305134,38.2890298253739,3282511.31337579,6792954.28398306
58777.4149305556,-6122838.25495083,38.128395334939,2942106.49075689,6793021.33815998
58777.4155092593,-6279001.79837098,37.9488988517854,2592323.55636732,6793085.08751973
58777.416087963,-6415202.25833407,37.7524510338618,2234275.24080328,6793144.03412929
58777.4166666667,-6531001.68420328,37.540630951165,1869101.45324102,6793196.8352892
58777.4172453704,-6626027.49607657,37.3146856186394,1497965.57757275,6793242.32246635
58777.4178240741,-6699973.79811573,37.0755319788099,1122050.67126068,6793279.51770634
58777.4184027778,-6752602.46109775,36.82376128151,742555.581804484,6793307.64731352
58777.4189814815,-6783743.96772087,36.5596457962086,360690.996528068,6793326.15262232
58777.4195601852,-6793298.01554902,36.2831477810182,-22324.5579400632,6793334.69772143
58777.4201388889,-6781233.87391213,35.9939306215102,-405268.749607532,6793333.17403153
58777.4207175926,-6747590.49257618,35.6913720420467,-786919.49125254,6793321.70167817
58777.4212962963,-6692476.36152794,35.3745792824778,-1166058.98935897,6793300.62764239
58777.421875,-6616069.12276258,35.042406123829,-1541477.77447369,6793270.52071362
58777.4224537037,-6518614.93648963,34.6934716380224,-1911978.69580199,6793232.16331004
58777.4230324074,-6400427.60566012,34.3261805288056,-2276380.86322722,6793186.54027266
58777.4236111111,-6261887.46413974,33.9387449239109,-2633523.52047749,6793134.82477791
58777.4241898148,-6103440.0351878,33.5292074720797,-2982269.83385499,6793078.36155148
58777.4247685185,-5925594.46812836,33.0954655929669,-3321510.58177515,6793018.64760086
58777.4253472222,-5728921.76220045,32.6352967231166,-3650167.73131636,6792957.3107169
58777.4259259259,-5514052.78753531,32.1463843971633,-3967197.88903475,6792896.08602406
58777.4265046296,-5281676.11401739,31.6263450001766,-4271595.61442994,6792836.79088488
58777.4270833333,-5032535.65943734,31.0727550246191,-4562396.58563299,6792781.29848662
58777.427662037,-4767428.16883449,30.4831786637161,-4838680.60810142,6792731.51045605
58777.4282407407,-4487200.53725589,29.8551955721309,-5099574.4583244,6792689.32886199
58777.4288194444,-4192746.98833235,29.1864286246809,-5344254.5557396,6792656.62797445
58777.4293981481,-3885006.12109889,28.4745715043976,-5571949.45721841,6792635.22615363
58777.4299768519,-3564957.83737958,27.7174159525083,-5781942.16956915,6792626.85824154
58777.4305555556,-3233620.1618295,26.91287851488,-5973572.27651813,6792633.14882385
58777.4311342593,-2892045.96639883,26.059026622098,-6146237.87754311,6792655.58671927
58777.431712963,-2541319.61057467,25.1541038436381,-6299397.33673888,6792695.50103911
58777.4322916667,-2182553.50828809,24.196554160519,-6432570.84058376,6792754.03914013
58777.4328703704,-1816884.63186775,23.1850451053879,-6545341.76404387,6792832.14676999
58777.4334490741,-1445470.96290198,22.1184896241846,-6637357.84489878,6792930.55067703
58777.4340277778,-1069487.89935863,20.9960665193598,-6708332.16650133,6793049.74392443
58777.4346064815,-690124.627828268,19.8172393410847,-6758043.94940398,6793189.97411404
58777.4351851852,-308580.469320155,18.5817735999997,-6786339.15240355,6793351.23468796
58777.4357638889,73938.7933316688,17.2897521828067,-6793130.88359115,6793533.25943564
58777.4363425926,456224.598688617,15.9415888604396,-6778399.62196024,6793735.5202932
58777.4369212963,837069.292996225,14.5380397876363,-6742193.25004172,6793957.2284786
58777.4375,1215269.81209339,13.0802129025157,-6684626.89792165,6794197.33896317
58777.4380787037,1589631.35150611,11.5695751452126,-6605882.59887481,6794454.5582366
58777.4386574074,1958971.01720368,10.0079574257517,-6506208.75673745,6794727.35528007
58777.4392361111,2322121.44931634,8.39755728313327,-6385919.42506575,6795013.97562048
58777.4398148148,2677934.41084967,6.7409391900259,-6245393.39810214,6795312.45829918
58777.4403935185,3025284.33309404,5.04103247049338,-6085073.11361715,6795620.65555134
58777.4409722222,3363071.80903196,3.30112681176689,-5905463.36782524,6795936.25495724
58777.4415509259,3690227.0256096,1.52486536514966,-5707129.84280157,6796256.8037956
58777.4421296296,4005713.12527971,-0.283764554361055,-5490697.44716194,6796579.73530134
58777.4427083333,4308529.48676278,-2.12044314532769,-5256848.47121558,6796902.39650611
58777.443287037,4597714.91453292,-3.98053213454286,-5006320.55836254,6797222.07732083
58777.4438657407,4872350.7261354,-5.8590910745029,-4739904.49518163,6797536.0405039
58777.4444444444,5131563.72610652,-7.75089585392274,-4458441.8234361,6797841.55214849
58777.4450231481,5374529.05501138,-9.65045933654869,-4162822.27810303,6798135.91231637
58777.4456018519,5600472.90196125,-11.5520540288322,-3853981.05649589,6798416.4854446
58777.4461805556,5808675.06893411,-13.4497366627809,-3532895.92458358,6798680.73015469
58777.4467592593,5998471.37531292,-15.3373745666542,-3200584.16769349,6798926.22810205
58777.447337963,6169255.8912873,-17.2086736832651,-2858099.39390246,6799150.71151573
58777.4479166667,6320482.98913985,-19.0572080836243,-2506528.19954489,6799352.08909519
58777.4484953704,6451669.2019643,-20.8764508126733,-2146986.70737997,6799528.46995119
58777.4490740741,6562394.88003532,-22.6598058939986,-1780616.98903648,6799678.18530205
58777.4496527778,6652305.63586699,-24.4006413118282,-1408583.38437168,6799799.80766427
58777.4502314815,6721113.56994891,-26.0923227813871,-1032068.73131842,6799892.16730658
58777.4508101852,6768598.2702256,-27.7282481128817,-652270.520632034,6799954.36577007
58777.4513888889,6794607.57957015,-29.3018819700784,-270396.990666444,6799985.78629192
58777.4519675926,6799058.1267812,-30.8067908216475,112336.822106944,6799986.10100783
58777.4525462963,6781935.61798233,-32.2366778821977,494713.060687995,6799955.27484644
58777.453125,6743294.88670391,-33.585417840206,875515.03681554,6799893.56606889
58777.4537037037,6683259.70235657,-34.8470911718011,1253531.21536953,6799801.52344636
58777.4542824074,6602022.33823936,-36.0160178425695,1627559.1774134,6799679.98010871
58777.4548611111,6499842.90163992,-37.0867902041124,1996409.54559727,6799530.04413733
58777.4554398148,6377048.42995712,-38.0543048978997,2358909.85601754,6799353.08601365
58777.4560185185,6234031.75808451,-38.9137935859426,2713908.36115504,6799150.72307327
58777.4565972222,6071250.16351705,-39.6608523358209,3060277.74918006,6798924.80115094
58777.4571759259,5889223.7967641,-40.2914694964759,3396918.76570471,6798677.3736362
58777.4577546296,5688533.90565421,-40.8020519108456,3722763.72496229,6798410.67819071
58777.4583333333,5469820.86298753,-41.1894493216577,4036779.89838122,6798127.11140686
58777.458912037,5233782.00772215,-41.4509768374119,4337972.76957635,6797829.20171286
58777.4594907407,4981169.31046355,-41.5844353366219,4625389.1458799,6797519.58085129
58777.4600694444,4712786.87446127,-41.5881296996133,4898120.11765599,6797200.95427598
58777.4606481481,4429488.28360356,-41.4608847684756,5155303.85776337,6796876.07082622
58777.4612268519,4132173.80904633,-41.2020589470338,5396128.25462846,6796547.69204673
58777.4618055556,3821787.48612398,-40.8115553638545,5619833.3734447,6796218.56152686
58777.4623842593,3499314.07308018,-40.2898305322631,5825713.74100486,6795891.37463314
58777.462962963,3165775.90294024,-39.6379004520676,6013120.4505849,6795568.7490048
58777.4635416667,2822229.63954113,-38.8573441081574,6181463.08411602,6795253.19617331
58777.4641203704,2469762.94835961,-37.9503043313264,6330211.44959669,6794947.09465315
58777.4646990741,2109491.09235411,-36.9194859966236,6458897.13230053,6794652.66483316
58777.4652777778,1742553.46258296,-35.7681515442428,6567114.85882642,6794371.94597543
58777.4658564815,1370110.05290232,-34.500113817521,6654523.67341407,6794106.77560211
58777.4664351852,993337.887602421,-33.1197262220547,6720847.92621625,6793858.77152069
58777.4670138889,613427.410430091,-31.6318702193567,6765878.07338527,6793629.31670423
58777.4675925926,231578.84308761,-30.0419401779232,6789471.28890798,6793419.54720699
58777.4681712963,-151001.478992406,-28.3558256141707,6791551.88812389,6793230.34325652
58777.46875,-533104.786005669,-26.579890865474,6772111.56280303,6793062.32362248
58777.4693287037,-913523.560797094,-24.7209522476063,6731209.42756101,6792915.84332007
58777.4699074074,-1291055.22609532,-22.7862527592634,6668971.87727046,6792790.99466277
58777.4704861111,-1664505.82443658,-20.7834344071305,6585592.25501024,6792687.61163548
58777.4710648148,-2032693.68308099,-18.7205082361122,6481330.32999817,6792605.27751628
58777.4716435185,-2394453.05596062,-16.605822160924,6356511.58490057,6792543.33563284
58777.4722222222,-2748637.73435249,-14.4480267071946,6211526.31192081,6792500.90309892
58777.4728009259,-3094124.61755422,-12.2560387825217,6046828.517158,6792476.88733796
58777.4733796296,-3429817.23437067,-10.0390036104674,5862934.63291035,6792470.00516502
58777.4739583333,-3754649.20571485,-7.8062549731902,5660422.03788728,6792478.80416538
58777.474537037,-4067587.63810608,-5.56727392116892,5439927.3856998,6792501.68607937
58777.4751157407,-4367636.43733461,-3.33164612109412,5202144.74252418,6792536.93187722
58777.4756944444,-4653839.53107669,-1.10901802538729,4947823.53548059,6792582.72818735
58777.4762731481,-4925283.98881075,1.09094794129082,4677766.31403459,6792637.19472441
58777.4768518519,-5181103.0270253,3.25861897190503,4392826.32760638,6792698.41235227
58777.4774305556,-5420478.88744347,5.3844380262217,4093904.92355209,6792764.45140956
58777.4780092593,-5642645.57583625,7.45897031283047,3781948.77074761,6792833.39992373
58777.478587963,-5846891.4489734,9.47294986940355,3457946.91514194,6792903.39134215
58777.4791666667,-6032561.63738081,11.4173259998017,3122927.67483385,6792972.63141639
58777.4797453704,-6199060.29184531,13.2833093214684,2777955.38344057,6793039.42388797
58777.4803240741,-6345852.64204013,15.0624171731136,2424126.99174677,6793102.19464052
58777.4809027778,-6472466.85623725,16.7465181310413,2062568.53882155,6793159.51400426
58777.4814814815,-6578495.69182655,18.3278753828094,1694431.50494586,6793210.11692333
58777.4820601852,-6663597.92726891,19.7991887092111,1320889.05977827,6793252.92072483
58777.4826388889,-6727499.56716308,21.1536348299003,943132.220179869,6793287.04026028
58777.4832175926,-6769994.81328956,22.3849058743315,562365.932997787,6793311.80022418
58777.4837962963,-6790946.79579328,23.4872457479645,179805.09885205,6793326.74449123
58777.484375,-6790288.06006079,24.4554841739323,-203329.446434491,6793331.64235264
58777.4849537037,-6768020.80631429,25.2850682023074,-585814.975691539,6793326.49157149
58777.4855324074,-6724216.8804614,25.9720909927538,-966430.922211772,6793311.51821876
58777.4861111111,-6659017.51627994,26.5133176914466,-1343962.92210607,6793287.17329261
58777.4866898148,-6572632.83055599,26.9062082395308,-1717206.82989397,6793254.12616523
58777.4872685185,-6465341.07430502,27.1489369678653,-2084972.69029895,6793213.2549424
58777.4878472222,-6337487.64466546,27.2404088511245,-2446088.64966889,6793165.63386087
58777.4884259259,-6189483.86343703,27.1802723133127,-2799404.79105536,6793112.51788677
58777.4890046296,-6021805.52952224,26.9689284961504,-3143796.87774626,6793055.32471501
58777.4895833333,-5834991.25369773,26.6075369213423,-3478169.99093881,6792995.61440343
58777.490162037,-5629640.58517796,26.0980174973402,-3801462.04824424,6792935.0669063
58777.4907407407,-5406411.9403231,25.4430488405335,-4112647.1908089,6792875.45780017
58777.4913194444,-5166020.34457748,24.6460628997839,-4410739.02799717,6792818.6325187
58777.4918981481,-4909234.9992991,23.7112358916198,-4694793.72978328,6792766.47943368
58777.4924768519,-4636876.68555338,22.6434755711636,-4963912.95821809,6792720.90213537
58777.4930555556,-4349815.0171985,21.4484048808686,-5217246.63054846,6792683.79127683
58777.4936342593,-4048965.55569174,20.1323420352485,-5453995.50774754,6792656.99635377
58777.494212963,-3735286.79900762,18.7022771150984,-5673413.60334171,6792642.29779348
58777.4947916667,-3409777.05689149,17.1658452590892,-5874810.40847593,6792641.37972375
58777.4953703704,-3073471.22439507,15.5312965541496,-6057552.93012508,6792655.8037849
58777.4959490741,-2727437.46527102,13.8074627387831,-6221067.5402225,6792686.98433578
58777.4965277778,-2372773.81636334,12.0037208454223,-6364841.63422766,6792736.16538736
58777.4971064815,-2010604.72364164,10.1299539192271,-6488425.09828607,6792804.39957617
58777.4976851852,-1642077.52001208,8.19650896143611,-6591431.58464444,6792892.52946376
58777.4982638889,-1268358.85451883,6.21415225560701,-6673539.59537436,6793001.17141933
58777.4988425926,-890631.082049029,4.19402224493252,-6734493.37473296,6793130.70230888
58777.4994212963,-510088.622190727,2.14758013834474,-6774103.61065943,6793281.24917865
58777.5,-127934.295486357,0.0865584324569851,-6792247.94598374,6793452.68208162
58777.5005787037,254624.355012197,-1.97709245443224,-6788871.29992336,6793644.61015532
58777.5011574074,636378.749233393,-4.0312592309779,-6763986.00038391,6793856.38101672
58777.5017361111,1016122.9551277,-6.06372224978975,-6717671.72747911,6794087.08349742
58777.5023148148,1392657.36583143,-8.06221326961865,-6650075.26856497,6794335.55369832
58777.5028935185,1764792.36148781,-10.0144742307776,-6561410.08496447,6794600.38430072
58777.5034722222,2131351.94812898,-11.9083168032615,-6451955.69046234,6794879.93702791
58777.5040509259,2491177.36580241,-13.7316824587161,-6322056.84159545,6795172.35811121
58777.5046296296,2843130.65782431,-15.4727028094841,-6172122.53977143,6795475.5965756
58777.5052083333,3186098.19267653,-17.1197599505706,-6002624.84533243,6795787.42512389
58777.505787037,3518994.12964544,-18.6615465336461,-5814097.50385738,6796105.46336561
58777.5063657407,3840763.81885219,-20.0871252963803,-5607134.3852741,6796427.20310684
58777.5069444444,4150387.12586105,-21.3859877655785,-5382387.7367414,6796750.03539153
58777.5075231481,4446881.67059952,-22.5481118490152,-5140566.25076281,6797071.27896302
58777.5081018519,4729305.96990017,-23.5640180286859,-4882432.95061001,6797388.20979728
58777.5086805556,4996762.47260237,-24.4248238675989,-4608802.89585961,6797698.09134591
58777.5092592593,5248400.4758523,-25.1222965433662,-4320540.71167594,6797998.20511943
58777.509837963,5483418.91103063,-25.6489031248623,-4018557.9463935,6798285.88123716
58777.5104166667,5701068.98763668,-25.9978583132211,-3703810.26295104,6798558.52857133
58777.5109953704,5900656.68347986,-26.1631693754658,-3377294.47078972,6798813.66411868
58777.5115740741,6081545.06968591,-26.1396780082399,-3040045.40592935,6799048.94124292
58777.5121527778,6243156.4593244,-25.9230988803499,-2693132.66805983,6799262.17644584
58777.5127314815,6384974.36891109,-25.5100546161648,-2337657.22460691,6799451.37434332
58777.5133101852,6506545.28263445,-24.8981069972671,-1974747.8928293,6799614.75054479
58777.5138888889,6607480.2098976,-24.085784176944,-1605557.71205517,6799750.75216058
58777.5144675926,6687456.02764921,-23.0726037211052,-1231260.21914852,6799858.07569038
58777.5150462963,6746216.5999893,-21.859091309739,-853045.641187628,6799935.68207805
58777.515625,6783573.6686658,-20.4467949548944,-472117.020120603,6799982.80875192
58777.5162037037,6799407.50930909,-18.8382946141871,-89686.2848186312,6799998.97850642
58777.5167824074,6793667.34956583,-17.037207102666,293029.713537177,6799984.00511815
58777.5173611111,6766371.54666995,-15.0481862303299,674813.186437244,6799937.99562914
58777.5179398148,6717607.52340533,-12.8769181173566,1054449.396893,6799861.34926924
58777.5185185185,6647531.46284805,-10.5301116638762,1430730.63561702,6799754.75303034
58777.5190972222,6556367.76370353,-8.01548417571877,1802460.16812494,6799619.17394438
58777.5196759259,6444408.25945013,-5.34174217163833,2168456.13664196,6799455.8481571
58777.5202546296,6312011.20584549,-2.51855742088188,2527555.40114398,6799266.26692744
58777.5208333333,6159600.04262159,0.443461717561568,2878617.30445811,6799052.15971974
58777.521412037,5987661.93637124,3.53280356136018,3220527.34707407,6798815.47459066
58777.5219907407,5796746.11269448,6.73709086408692,3552200.75816275,6798558.3561058
58777.5225694444,5587461.98661413,10.0431229357203,3872585.95024147,6798283.12105097
58777.5231481481,5360477.10107479,13.436921975447,4180667.84594692,6797992.2322302
58777.5237268519,5116514.88399988,16.9037834518151,4475471.06645501,6797688.27066628
58777.5243055556,4856352.23489459,20.4283303506993,4756062.97219903,6797373.90653962
58777.5248842593,4580816.95234665,23.9945710982823,5021556.54766018,6797051.86921734
58777.525462963,4290785.01399601,27.5859609542303,5271113.12311637,6796724.91673625
58777.5260416667,3987177.7206258,31.1854666592963,5503944.92731348,6796395.80511075
58777.5266203704,3670958.71597947,34.7756341116068,5719317.46604843,6796067.25783976
58777.5271990741,3343130.89374787,38.3386588366733,5916551.72260825,6795741.93598462
58777.5277777778,3004733.20290965,41.8564590075354,6095026.17687724,6795422.40918388
58777.5283564815,2656837.36226812,45.3107507632395,6254178.64069457,6795111.12795935
58777.5289351852,2300544.4946272,48.6831255658427,6393507.90770725,6794810.39765236
58777.5295138889,1936981.69060918,51.955129328206,6512575.21651366,6794522.35430883
58777.5300925926,1567298.51165967,55.108343036804,6611005.52632921,6794248.94280765
58777.5306712963,1192663.44133112,58.1244645855554,6688488.60473035,6793991.89749841
58777.53125,814260.29350661,60.9853915281663,6744779.92725213,6793752.72558282
58777.5318287037,433284.585838693,63.6733044476683,6779701.38873725,6793532.69343907
58777.5324074074,50939.8863516202,66.1707506327072,6793141.82637398,6793332.81605072
58777.5329861111,-331565.859097537,68.4607277407793,6785057.35433145,6793153.84966168
58777.5335648148,-713024.010969912,70.5267671191333,6755471.509822,6792996.28773713
58777.5341435185,-1092228.92435264,72.3530164446008,6704475.21031049,6792860.36026763
58777.5347222222,-1467981.63394374,73.9243213344191,6632226.52147104,6792746.03641007
58777.5353009259,-1839093.52811234,75.2263055713958,6538950.23538305,6792653.030416
58777.5358796296,-2204390.00421554,76.2454495788423,6424937.25838171,6792580.81075524
58777.5364583333,-2562714.09704969,76.969166773871,6290543.80795406,6792528.61230122
58777.537037037,-2912930.07193334,77.3858774222579,6136190.41811741,6792495.45140504
58777.5376157407,-3253926.97347672,77.4850796144494,5962360.75285017,6792480.14364792
58777.5381944444,-3584622.12060478,77.2574169807891,5769600.22737834,6792481.32402747
58777.5387731481,-3903964.53788717,76.6947427649715,5558514.43746565,6792497.46930219
58777.5393518519,-4210938.31270916,75.7901798784199,5329767.39731742,6792526.92219131
58777.5399305556,-4504565.86731636,74.5381765649795,5084079.58729223,6792567.91710389
58777.5405092593,-4783911.13430359,72.9345573152242,4822225.81331911,6792618.6070524
58777.541087963,-5048082.62371844,70.9765686830045,4545032.88073804,6792677.09139156
58777.5416666667,-5296236.36963355,68.6629196736688,4253377.08620836,6792741.44401405
58777.5422453704,-5527578.74382858,65.993816393726,3948181.53235137,6792809.74162983
58777.5428240741,-5741369.12413076,62.9709906755151,3630413.27089513,6792880.09175628
58777.5434027778,-5936922.40500711,59.5977224176571,3301080.28125083,6792950.66005123
58777.5439814815,-6113611.33819338,55.8788554123932,2961228.29265263,6793019.69663091
58777.5445601852,-6270868.69149295,51.8208064641816,2611937.45921141,6793085.56102922
58777.5451388889,-6408189.21438786,47.4315676397544,2254318.89844471,6793146.74547309
58777.5457175926,-6525131.39977388,42.7207015278532,1889511.10502523,6793201.89617192
58777.5462962963,-6621319.03195914,37.699329426579,1518676.25261344,6793249.83234516
58777.546875,-6696442.51204309,32.3801124172974,1142996.39768298,6793289.56274225
58777.5474537037,-6750259.95290856,26.7772253257303,763669.600187471,6793320.29944184
58777.5480324074,-6782598.03729935,20.9063236126878,381905.976733571,6793341.46875297
58777.5486111111,-6793352.63380111,14.7845032784461,-1076.29739993413,6793352.7190782
58777.5491898148,-6782489.16697336,8.4302539053184,-384055.020539241,6793353.92563817
58777.5497685185,-6750042.73937266,1.86340500211608,-765808.013981097,6793345.19199774
58777.5503472222,-6696118.00473645,-4.89493414854344,-1145117.17106521,6793326.84837466
58777.5509259259,-6620888.79313862,-11.822440904259,-1520772.48857793,6793299.44675368
58777.5515046296,-6524597.49045544,-18.8956516702271,-1891576.06329742,6793263.75286977
58777.5520833333,-6407554.17596864,-26.090040002868,-2256346.0368521,6793220.73516473
58777.552662037,-6270135.52335753,-33.3801000867517,-2613920.47259257,6793171.55086067
58777.5532407407,-6112783.47166958,-40.7394352394685,-2963161.1488622,6793117.5293309
58777.5538194444,-5936003.67409064,-48.1408510801626,-3302957.25387565,6793060.15298444
58777.5543981481,-5740363.73344176,-55.5564529820268,-3632228.96836198,6793001.03591247
58777.5549768519,-5526491.23429653,-62.9577474170138,-3949930.92317659,6792941.90057495
58777.5555555556,-5295071.58242932,-70.3157467922169,-4255055.5202136,6792884.55283137
58777.5561342593,-5046845.66296273,-77.6010773714608,-4546636.10613122,6792830.85564212
58777.556712963,-4782607.32908046,-84.7840898724795,-4823749.98961472,6792782.70178507
58777.5572916667,-4503200.73350849,-91.8349723291021,-5085521.29411781,6792741.98594579
58777.5578703704,-4209517.51514912,-98.7238648088054,-5331123.63922185,6792710.57654922
58777.5584490741,-3902493.85328688,-105.420975578402,-5559782.64490861,6792690.28770505
58777.5590277778,-3583107.40168471,-111.896698314003,-5770778.25413692,6792682.85163883
58777.5596064815,-3252374.11466865,-118.12172995532,-5963446.87012739,6792689.8919759
58777.5601851852,-2911344.97697697,-124.067188808464,-6137183.30567751,6792712.89823502
58777.5607638889,-2561102.64874575,-129.704732505195,-6291442.54263965,6792753.20187418
58777.5613425926,-2202758.0365381,-135.006675429818,-6425741.30038882,6792811.95421179
58777.5619212963,-1837446.80082206,-139.946105227273,-6539659.41268035,6792890.10652276
58777.5625,-1466325.80978383,-144.496998007233,-6632841.01275101,6792988.39258168
58777.5630787037,-1090569.54885178,-148.634331859153,-6704995.52685173,6793107.31389374
58777.5636574074,-711366.494822384,-152.334198292042,-6755898.47662549,6793247.12781982
58777.5642361111,-329915.46304218,-155.573911210446,-6785392.09086912,6793407.83876449
58777.5648148148,52578.0642748377,-158.33211303478,-6793385.72725762,6793589.19255643
58777.5653935185,434905.620811556,-160.588877570025,-6779856.10457977,6793790.67410896
58777.5659722222,815859.442420466,-162.3258092222,-6744847.34595378,6794011.50840621
58777.5665509259,1194236.14944581,-163.526138157327,-6688470.83338055,6794250.664817
58777.5671296296,1568840.4176526,-164.174810993236,-6610904.87387164,6794506.86469545
58777.5677083333,1938488.63023894,-164.258576611111,-6512394.17727979,6794778.5921849
58777.568287037,2302012.50323403,-163.766066671508,-6393249.14588225,6795064.10810003
58777.5688657407,2658262.67632508,-162.687870419394,-6253844.97574173,6795361.46672275
58777.5694444444,3006112.26082401,-161.016603364977,-6094620.56991236,6795668.53530994
58777.5700231481,3344460.33609294,-158.746969432302,-5916077.26368572,6795983.01607638
58777.5706018519,3672235.38531414,-155.875816176152,-5718777.36229617,6796302.47038503
58777.5711805556,3988398.66103315,-152.402182680286,-5503342.49183497,6796624.34484897
58777.5717592593,4291947.47044505,-148.32733976663,-5270451.76456478,6796945.9990252
58777.572337963,4581918.36995335,-143.654822166069,-5020839.76038248,6797264.73436119
58777.5729166667,4857390.25813116,-138.390452327127,-4755294.32684624,6797577.82403964
58777.5734953704,5117487.35587542,-132.542355569038,-4474654.20095838,6797882.54335619
58777.5740740741,5361382.06228752,-126.120966320518,-4179806.45676815,6798176.20025883
58777.5746527778,5588297.67465516,-119.139025224752,-3871683.78381738,6798456.1656765
58777.5752314815,5797510.96086725,-111.611566934384,-3551261.60248039,6798719.90326743
58777.5758101852,5988354.5726788,-103.555898467299,-3219555.02333018,6798964.99822565
58777.5763888889,6160219.28846657,-94.9915680441811,-2877615.65877602,6799189.18479637
58777.5769675926,6312556.07448517,-85.9403243817093,-2526528.29634107,6799390.37216701
58777.5775462963,6444877.95415067,-76.4260664699859,-2167407.44405996,6799566.66842122
58777.578125,6556761.67554392,-66.4747839189218,-1801393.75955362,6799716.40226702
58777.5787037037,6647849.16813423,-56.1144880147964,-1429650.37535755,6799838.14227749
58777.5792824074,6717848.78066857,-45.3751336844878,-1053359.13402071,6799930.71341274
58777.5798611111,6766536.29323979,-34.2885326199982,-673716.747332841,6799993.21062482
58777.5804398148,6793755.69772595,-22.8882578691856,-291930.894761713,6800025.00938225
58777.5810185185,6799419.7420642,-11.2095402492736,90783.7232284463,6800025.77298802
58777.5815972222,6783510.23516693,0.710843012937472,473209.360862674,6799995.45660311
58777.5821759259,6746078.11068432,12.8346869668453,854129.215343464,6799934.30792696
58777.5827546296,6687243.24924323,25.1224844635213,1232331.41121539,6799842.86452624
58777.5833333333,6607194.06022322,37.533558000653,1606612.96432118,6799721.94784336
58777.583912037,6506186.82554468,50.026197337884,1975783.70906984,6799572.65395551
58777.5844907407,6384544.8093166,62.5578023102379,2338670.17310271,6799396.34119422
58777.5850694444,6242657.13850162,75.0850302495166,2694119.38396076,6799194.61477285
58777.5856481481,6080977.46098254,87.5639474113428,3041002.5930134,6798969.30860548
58777.5862268519,5900022.38853959,99.9501837986162,3378218.90269263,6798722.46453466
58777.5868055556,5700369.73325518,112.199090770324,3704698.78396764,6798456.30921695
58777.5873842593,5482656.54673959,124.265900827505,4019407.47197627,6798173.22894373
58777.587962963,5247576.9723088,136.105888975162,4321348.22877824,6797875.74270045
58777.5885416667,4995879.92083632,147.674535069593,4609565.46329032,6797566.47378914
58777.5891203704,4728366.58144408,158.927686574165,4883147.69958124,6797248.1203573
58777.5896990741,4445887.77849319,169.821721162382,5141230.38582263,6796923.42519029
58777.5902777778,4149341.18648928,180.313708624503,5382998.5372885,6796595.14513403
58777.5908564815,3839668.41453761,190.361571552102,5607689.20785024,6796266.02052004
58777.5914351852,3517851.97188173,199.92424429323,5814593.78540598,6795938.74496554
58777.5920138889,3184912.12585125,208.961829688487,6003060.10759805,6795615.9359174
58777.5925925926,2841903.66324567,217.435753114788,6172494.39499397,6795300.1062999
58777.5931712963,2489912.56581234,225.308913378311,6322362.99962661,6794993.63761305
58777.59375,2130052.61005704,232.54583001066,6452193.96739857,6794698.75481046
58777.5943287037,1763461.90117684,239.112786532393,6561578.41335286,6794417.50326365
58777.5949074074,1391299.35044915,244.977969255442,6650171.7091952,6794151.72809341
58777.5954861111,1014741.10496753,250.111601200668,6717694.48272835,6793903.05611918
58777.5960648148,634976.938205254,254.48607070889,6763933.42903213,6793672.88064373
58777.5966435185,253206.609528796,258.076054323425,6788741.93330598,6793462.34925456
