t,x,y,z,r
58778.7222222222,1781292.39939554,-479.826844744046,-6513455.58783063,6752637.00616435
58778.7228009259,2148475.03225912,-476.313886918912,-6401942.02316083,6752836.94894437
58778.7233796296,2508741.55806477,-471.28161564553,-6269761.70780547,6753050.88829719
58778.7239583333,2860930.91750839,-464.748712065237,-6117337.90584158,6753276.90717573
58778.724537037,3203907.39921121,-456.738757060437,-5945158.8450611,6753512.90250776
58778.7251157407,3536564.24803971,-447.280150813495,-5753776.27758323,6753756.60895859
58778.7256944444,3857827.20455589,-436.406016886072,-5543803.84305372,6754005.62488061
58778.7262731481,4166657.96517606,-424.154090895004,-5315915.23528672,6754257.44012066
58778.7268518519,4462057.55180585,-410.566593909415,-5070842.17394298,6754509.46532991
58778.7274305556,4743069.57960409,-395.690090732146,-4809372.18332396,6754759.06241419
58778.7280092593,5008783.4108034,-379.575333294709,-4532346.18136037,6755003.57572879
58778.728587963,5258337.18245201,-362.277089451274,-4240655.88263218,6755240.36363658
58778.7291666667,5490920.69554102,-343.853957534527,-3935241.02038751,6755466.83001972
58778.7297453704,5705778.15299515,-324.368167111272,-3617086.39357057,6755680.45536235
58778.7303240741,5902210.7339952,-303.885366458243,-3287218.74603713,6755878.82700189
58778.7309027778,6079578.99227995,-282.474397370412,-2946703.48642181,6756059.66818337
58778.7314814815,6237305.06650498,-260.207057991452,-2596641.25816981,6756220.86554207
58778.7320601852,6374874.69110036,-237.15785446467,-2238164.37077495,6756360.49468072
58778.7326388889,6491838.99695637,-213.403742263727,-1872433.10402985,6756476.84351923
58778.7332175926,6587816.09188533,-189.023858174835,-1500631.89866522,6756568.43312676
58778.7337962963,6662492.41194228,-164.099243967056,-1123965.447566,6756634.03577841
58778.734375,6715623.83579767,-138.712562856766,-743654.702646088,6756672.69001116
58778.7349537037,6747036.55555428,-112.947809953157,-360932.81352402,6756683.71248953
58778.7355324074,6756627.69883366,-86.8900179122138,22958.9854097493,6756666.70653564
58778.7361111111,6744365.69836765,-60.6249590792744,406775.522301023,6756621.56721366
58778.7366898148,6710290.4068572,-34.2388454299657,789271.851982693,6756548.48290636
58778.7372685185,6654512.95640649,-7.81802764240191,1169207.41922324,6756447.93336037
58778.7378472222,6577215.36340321,18.5513053622419,1545350.20338319,6756320.68422066
58778.7384259259,6478649.88125813,44.7834250792496,1916480.82697634,6756167.77811945
58778.7390046296,6359138.10491491,70.7933589684488,2281396.61101323,6755990.52242787
58778.7395833333,6219069.83249525,96.4971816074091,2638915.56048837,6755790.47381961
58778.740162037,6058901.69077753,121.812300215942,2987880.26414685,6755569.419836
58778.7407407407,5879155.53244411,146.657733371199,3327161.69346888,6755329.35767482
58778.7413194444,5680416.61415458,170.954381797611,3655662.88676411,6755072.47046642
58778.7418981481,5463331.56546368,194.625290191956,3972322.50535425,6754801.10133635
58778.7424768519,5228606.15939325,217.595899125132,4276118.24995451,6754517.72556613
58778.7430555556,4977002.89622801,239.794286141239,4566070.12645534,6754224.9212083
58778.7436342593,4709338.41236009,261.151395286885,4841243.55180703,6753925.33851563
58778.744212963,4426480.72669645,281.601254362455,5100752.29148423,6753621.66857132
58778.7447916667,4129346.33688176,301.081179319423,5343761.22172212,6753316.61151392
58778.7453703704,3818897.17805429,319.531965281157,5569488.91037092,6753012.84475281
58778.7459490741,3496137.45634882,336.898063785314,5777210.01171875,6752712.99158263
58778.7465277778,3162110.3694247,353.127745906292,5966257.47132882,6752419.5905845
58778.7471064815,2817894.72582841,368.173251006743,6136024.53799973,6752135.06620964
58778.7476851852,2464601.47456544,381.990920936671,6285966.58071437,6751861.70090925
58778.7482638889,2103370.15590134,394.541319558026,6415602.70906364,6751601.60916978
58778.7488425926,1735365.28382275,405.789337532324,6524517.1962206,6751356.71378283
58778.7494212963,1361772.67012833,415.704282353055,6612360.70392557,6751128.7246458
58778.75,983795.699620206,424.259953644073,6678851.30925201,6750919.12036316
58778.7505787037,602651.565394586,431.434703775435,6723775.33310656,6750729.13287896
58778.7511574074,219567.472859337,437.211483870052,6746987.97049483,6750559.73533259
58778.7517361111,-164223.179224803,441.577875290458,6748413.72258794,6750411.63328571
58778.7523148148,-547484.632637532,444.526106705358,6728046.63056309,6750285.2594249
58778.7528935185,-928982.610605424,446.053056840474,6685950.31107811,6750180.77179982
58778.7534722222,-1307488.15782191,446.160243020334,6622257.79311153,6750098.05560852
58778.7540509259,-1681781.47162417,444.853795608071,6537171.1557692,6750036.72849371
58778.7546296296,-2050655.71622588,442.144418449872,6430960.96654137,6749996.14927003
58778.7552083333,-2412920.81149054,438.047335432152,6303965.51946634,6749975.42995751
58778.755787037,-2767407.18758595,432.582223261827,6156589.87260796,6749973.45094991
58778.7563657407,-3112969.49616495,425.773130588441,5989304.68441138,6749988.87910553
58778.7569444444,-3448490.26839352,417.648383598927,5802644.84866739,6750020.18851804
58778.7575231481,-3772883.50957885,408.240478231761,5597207.92810166,6750065.68367423
58778.7581018519,-4085098.21947685,397.58595918661,5373652.38713909,6750123.52469592
58778.7586805556,-4384121.82702917,385.725285930334,5132695.62481349,6750191.75431314
58778.7592592593,-4668983.52753565,372.702685947353,4875111.80965944,6750268.32622137
58778.759837963,-4938757.50996736,358.565995522961,4601729.51913009,6750351.13442714
58778.7604166667,-5192566.06175335,343.366488402497,4313429.18704375,6750438.0432098
58778.7609953704,-5429582.53789906,327.158692738128,4011140.36379475,6750526.91728243
58778.7615740741,-5649034.18160282,310.000196777926,3695838.79476863,6750615.65177088
58778.7621527778,-5850204.78287459,291.951443859942,3368543.32434279,6750702.20160679
58778.7627314815,-6032437.16256391,273.07551729955,3030312.63322291,6750784.60994888
58778.7633101852,-6195135.46882306,253.437915885016,2682241.81910959,6750861.03526658
58778.7638888889,-6337767.27411391,233.106320722909,2325458.8310909,6750929.77672457
58778.7644675926,-6459865.46106455,212.150354294673,1961120.77023957,6750989.29754207
58778.7650462963,-6561029.88669706,190.641332616532,1590410.06938347,6751038.24602353
58778.765625,-6640928.81526881,168.652011494236,1214530.56672822,6751075.473984
58778.7662037037,-6699300.11128698,146.256327908523,834703.488746887,6751100.05233273
58778.7667824074,-6735952.18551846,123.52913761756,452163.35861032,6751111.28361251
58778.7673611111,-6750764.68818043,100.545950121189,68153.8474309068,6751108.71133127
58778.7679398148,-6743688.94506085,77.3826621522545,-316076.414055107,6751092.12596346
58778.7685185185,-6714748.13386997,54.1152908890229,-699278.045234081,6751061.56754515
58778.7690972222,-6664037.19975097,30.8197080939394,-1080205.12844008,6751017.32482763
58778.7696759259,-6591722.5105238,7.57137638283913,-1457619.40648589,6750959.93100002
58778.7702546296,-6498041.25385552,-15.5549111876182,-1830294.44674586,6750890.15603416
58778.7708333333,-6383300.58016105,-38.4852870457224,-2197019.75389218,6750808.99575435
58778.771412037,-6247876.49654866,-61.1470594184499,-2556604.81402402,6750717.65777202
58778.7719907407,-6092212.51856425,-83.4689559531273,-2907883.05358336,6750617.54446475
58778.7725694444,-5916818.08782297,-105.381359625655,-3249715.69731246,6750510.23322336
58778.7731481481,-5722266.76479271,-126.816535984708,-3580995.51054806,6750397.45423179
58778.7737268519,-5509194.20704221,-147.708850852956,-3900650.41218315,6750281.06605865
58778.7743055556,-5278295.94420339,-167.994977687658,-4207646.94581133,6750163.02939504
58778.7748842593,-5030324.96147074,-187.614093900372,-4500993.59797303,6750045.37926886
58778.775462963,-4766089.10420548,-206.508065509217,-4779743.95345946,6749930.19612085
58778.7760416667,-4486448.31638407,-224.621619604556,-5042999.67915457,6749819.57610671
58778.7766203704,-4192311.72596555,-241.902504191726,-5289913.32903698,6749715.60103891
58778.7771990741,-3884634.59028388,-258.301635064365,-5519690.96418773,6749620.3083496
58778.7777777778,-3564415.11431857,-273.773229460105,-5731594.58297973,6749535.66149383
58778.7783564815,-3232691.15479752,-288.274926311777,-5924944.35739696,6749463.52117401
58778.7789351852,-2890536.82224603,-301.767893012904,-6099120.67281547,6749405.6177851
58778.7795138889,-2539058.99327546,-314.216918654371,-6253565.96899079,6749363.52544335
58778.7800925926,-2179393.74428824,-325.590493782286,-6387786.38114666,6749338.63795666
58778.7806712963,-1812702.71776502,-335.86087675767,-6501353.18033865,6749332.14705683
58778.78125,-1440169.43140437,-345.004146860798,-6593904.01295017,6749345.02319891
58778.7818287037,-1062995.54000067,-353.000244313439,-6665143.93941839,6749377.99918157
58778.7824074074,-682397.059372405,-359.832997425647,-6714846.27255977,6749431.55682238
58778.7829861111,-299600.561253158,-365.490137094375,-6742853.21596247,6749505.91687285
58778.7835648148,84160.6524256779,-369.963298898679,-6749076.3029577,6749601.03231552
58778.7841435185,467650.387619053,-373.248013043722,-6733496.63662091,6749716.58514189
58778.7847222222,849633.400698357,-375.343682412126,-6696164.93116793,6749851.98666374
58778.7853009259,1228879.23753863,-376.253548980463,-6637201.35497234,6750006.3813649
58778.7858796296,1604166.06128114,-375.984648856712,-6556795.17529548,6750178.65425122
58778.7864583333,1974284.46081116,-374.547756190858,-6455204.20469277,6750367.44161158
58778.787037037,2338041.23172195,-371.957316206689,-6332754.048984,6750571.14505931
58778.7876157407,2694263.12126914,-368.231367600002,-6189837.15664519,6750787.9486776
58778.7881944444,3041800.52843527,-363.391454547269,-6026911.66952871,6751015.83905295
58778.7887731481,3379531.14976375,-357.462528570954,-5844500.07496824,6751252.62794296
58778.7893518519,3706363.56107507,-350.472840515211,-5643187.659622,6751495.9772932
58778.7899305556,4021240.72484125,-342.453822893238,-5423620.76568575,6751743.42628436
58778.7905092593,4323143.41220329,-333.439962888258,-5186504.85075795,6751992.42006347
58778.791087963,4611093.52843859,-323.468666306149,-4932602.35310316,6752240.3398042
58778.7916666667,4884157.32995666,-312.580112809734,-4662730.36497203,6752484.53370372
58778.7922453704,5141448.52075345,-300.817102793091,-4377758.11739051,6752722.34853671
58778.7928240741,5382131.21585856,-288.224896292772,-4078604.28086111,6752951.1613554
58778.7934027778,5605422.7591887,-274.851044375263,-3766234.08750456,6753168.41095016
58778.7939814815,5810596.38321438,-260.745213481595,-3441656.28124046,6753371.62866179
58778.7945601852,5996983.6978915,-245.959003264147,-3105919.90395028,6753558.46817267
58778.7951388889,6163976.99671189,-230.545758489702,-2760110.92656214,6753726.73389088
58778.7957175926,6311031.36798258,-214.560375647563,-2405348.73557007,6753874.40758301
58778.7962962963,6437666.6002704,-198.059104931859,-2042782.48629457,6753999.67291799
58778.796875,6543468.87149428,-181.099348332827,-1673587.33577959,6754100.93761512
58778.7974537037,6628092.21223362,-163.7394546034,-1298960.56904162,6754176.85292645
58778.7980324074,6691259.73482263,-146.038511910752,-920117.633480614,6754226.33020451
58778.7986111111,6732764.62101103,-128.056139019715,-538288.097218222,6754248.55435029
58778.7991898148,6752470.86232572,-109.852275876153,-154711.54774413,6754242.99397281
58778.7997685185,6750313.74866241,-91.4869744838481,229366.552036818,6754209.40813533
58778.8003472222,6726300.10214026,-73.0201909794809,612699.032856214,6754147.84959931
58778.8009259259,6680508.25480102,-54.5115798118138,994041.195518502,6754058.66452342
58778.8015046296,6613087.77029535,-36.0202909270111,1372154.97690895,6753942.48861977
58778.8020833333,6524258.91126736,-17.6047708481825,1745813.08785581,6753800.23981241
58778.802662037,6414311.8556837,0.677431486914595,2113803.1054342,6753633.10748431
58778.8032407407,6283605.66682799,18.7698532997474,2474931.50279145,6753442.53844323
58778.8038194444,6132567.02307879,36.6173001662358,2828027.60018936,6753230.21977832
58778.8043981481,5961688.71491498,54.1660210890475,3171947.42168961,6752998.05882113
58778.8049768519,5771527.917719,71.3638757636929,3505577.44293145,6752748.16045234
58778.8055555556,5562704.25004548,88.1604934101503,3827838.2163482,6752482.80203527
58778.8061342593,5335897.62787603,104.507422613514,4137687.86139122,6752204.4062957
58778.806712963,5091845.92610295,120.358271684916,4434125.40845658,6751915.5124733
58778.8072916667,4831342.45916241,135.668839121768,4716193.98634098,6751618.7461164
58778.8078703704,4555233.29288909,150.397233835385,4982983.8445627,6751316.78788941
58778.8084490741,4264414.40030439,164.503984863723,5233635.20265079,6751012.34179072
58778.8090277778,3959828.67363621,177.952140389556,5467340.92023802,6750708.10317907
58778.8096064815,3642462.8053546,190.707355924542,5683348.98236184,6750406.72701093
58778.8101851852,3313344.05034027,202.737971613013,5880964.7959016,6750110.79669526
58778.8107638889,2973536.88137201,214.015078653278,6059553.29369181,6749822.79395343
58778.8113425926,2624139.54956435,224.51257490186,6218540.84387734,6749545.07007431
58778.8119212963,2266280.5609396,234.207209776007,6357416.96275741,6749279.81892153
58778.8125,1901115.07990385,243.078618613545,6475735.82993898,6749029.05204004
58778.8130787037,1529821.26984698,251.1093466898,6573117.60512015,6748794.5761797
58778.8136574074,1153596.58056194,258.284863123778,6649249.5461701,6748577.97351698
58778.8142361111,773653.991757369,264.593564930479,6703886.92839181,6748380.58482436
58778.8148148148,391218.221441003,270.026771497478,6736853.76500294,6748203.49580065
58778.8153935185,7521.90763869602,274.578709776192,6748043.32888542,6748047.52672972
58778.8159722222,-376198.228392538,278.246490487384,6737418.47562522,6747913.22559522
58778.8165509259,-758705.229460495,281.030075643829,6705011.76776465,6747800.86473
58778.8171296296,-1138765.7523577,282.932237693499,6650925.40006567,6747710.44103347
58778.8177083333,-1515153.91247654,283.958510583482,6575330.92544335,6747641.6797439
58778.818287037,-1886655.11505688,284.117133039974,6478468.78110489,6747594.0417043
58778.8188657407,-2252069.86475023,283.418984353966,6360647.61435231,6747566.73401666
58778.8194444444,-2610217.54491047,281.877512956091,6222243.40746017,6747558.72393082
58778.8200231481,-2959940.15752015,279.508658058813,6063698.40111223,6747568.75577245
58778.8206018519,-3300106.01425568,276.330764640901,5885519.8160223,6747595.37068402
58778.8211805556,-3629613.36865075,272.36449204659,5688278.37259748,6747636.92889821
58778.8217592593,-3947393.97865716,267.632716475503,5472606.60897384,6747691.63425168
58778.822337963,-4252416.58859216,262.160427640471,5239196.99810155,6747757.56059583
58778.8229166667,-4543690.3186081,255.974619883345,4988799.8654139,6747832.67976391
58778.8234953704,-4820267.94961221,249.104178046253,4722221.10918864,6747914.89070353
58778.8240740741,-5081249.09099716,241.579758414574,4440319.72673695,6748002.04940466
58778.8246527778,-5325783.21818277,233.433665067504,4144005.15059539,6748091.99920463
58778.8252314815,-5553072.56705666,224.699721987628,3834234.39974175,6748182.60108973
58778.8258101852,-5762374.87178165,215.413141321035,3512009.05263004,6748271.7635776
58778.8263888889,-5953005.93326942,205.610388182999,3178372.04922957,6748357.47179566
58778.8269675926,-6124342.00505469,195.329042461614,2834404.33159244,6748437.81537481
58778.8275462963,-6275821.98446576,184.607658070563,2481221.33271967,6748511.01478888
58778.828125,-6406949.39696982,173.485620159448,2119969.32577355,6748575.44579965
58778.8287037037,-6517294.16282512,162.003000791724,1751821.646057,6748629.66168934
58778.8292824074,-6606494.13574949,150.200413646257,1377974.80005011,6748672.41298803
58778.8298611111,-6674256.40461772,138.118868310263,999644.476512641,6748702.66444446
58778.8304398148,-6720358.35038921,125.799624750041,618061.475628971,6748719.60901683
58778.8310185185,-6744648.45179398,113.28404856743,234467.573221427,6748722.67870096
58778.8315972222,-6747046.83484483,100.613467651543,-149888.662526876,6748711.55205694
58778.8321759259,-6727545.56276164,87.829030843367,-533756.083767511,6748686.15833531
58778.8327546296,-6686208.66452385,74.9715692273983,-915885.186764818,6748646.67815035
58778.8333333333,-6623171.9019117,62.0814606566863,-1295032.32828482,6748593.54068902
58778.833912037,-6538642.27654212,49.1984981009635,-1669963.91625991,6748527.41749002
58778.8344907407,-6432897.28002035,36.3617623867273,-2039460.55665444,6748449.21287584
58778.8350694444,-6306283.89190625,23.6094998725174,-2402321.13886317,6748360.05116076
58778.8356481481,-6159217.33167918,10.9790055672292,-2757366.84267259,6748261.26080252
58778.8362268519,-5992179.57223935,-1.49348784073368,-3103445.05064482,6748154.35569879
58778.8368055556,-5805717.62379859,-13.7729146150299,-3439433.15060291,6748041.01387518
58778.8373842593,-5600441.59804687,-25.8254738903863,-3764242.21416279,6747923.05385042
58778.837962963,-5377022.56353037,-37.6187205484582,-4076820.53817163,6747802.40897641
58778.8385416667,-5136190.20389871,-49.1216487816991,-4376157.03736656,6747681.10010623
58778.8391203704,-4878730.29132813,-60.3047681275004,-4661284.47771188,6747561.20693373
58778.8396990741,-4605481.98784721,-71.1401718149371,-4931282.54127147,6747444.83840326
58778.8402777778,-4317334.98764992,-81.6015973174901,-5185280.71461519,6747334.10256267
58778.8408564815,-4015226.51337466,-91.6644790712659,-5422460.99429137,6747231.07628015
58778.8414351852,-3700138.17968605,-101.305993355055,-5642060.4036705,6747137.77521252
58778.8420138889,-3373092.73670229,-110.505095403092,-5843373.31716292,6747056.12443951
58778.8425925926,-3035150.70630916,-119.242548841423,-6025753.58817401,6746987.93015222
58778.8431712963,-2687406.92309481,-127.500947611836,-6188616.47875206,6746934.8527784
58778.84375,-2330986.99208368,-135.264730559504,-6331440.38906263,6746898.38190953
58778.8443287037,-1967043.67409055,-142.520188918165,-6453768.38598612,6746879.81336896
58778.8449074074,-1596753.20961496,-149.255466938975,-6555209.53030166,6746880.22873169
58778.8454861111,-1221311.59123297,-155.460555944134,-6635440.00254371,6746900.47758267
58778.8460648148,-841930.794104603,-161.127282100211,-6694204.02778256,6746941.16274952
58778.8466435185,-459834.973636611,-166.249288222347,-6731314.59978967,6747002.62872038
58778.8472222222,-76256.6389956632,-170.822009928057,-6746654.00508807,6747084.95341077
58778.8478009259,307567.189255812,-174.842646465049,-6740174.14738116,6747187.94339553
58778.8483796296,690398.829335786,-178.310126537274,-6711896.67276323,6747311.1326804
58778.8489583333,1071003.78831071,-181.225069450252,-6661912.89599445,6747453.78503889
58778.849537037,1448154.60420339,-183.589741890895,-6590383.52798076,6747614.8998932
58778.8501157407,1820634.67218619,-185.40801064813,-6497538.20446517,6747793.22167085
58778.8506944444,2187242.04676161,-186.685291570621,-6383674.81582802,6747987.25252281
58778.8512731481,2546793.21155209,-187.428495046308,-6249158.6378363,6748195.26824627
58778.8518518519,2898126.80792038,-187.645968276419,-6094421.26321113,6748415.337209
58778.8524305556,3240107.31330291,-187.347434605104,-5919959.33396256,6748645.34203632
58778.8530092593,3571628.65955133,-186.543930154423,-5726333.07469337,6748883.00379064
58778.853587963,3891617.78117263,-185.247738004088,-5514164.62734092,6749125.90832869
58778.8541666667,4199038.08267596,-183.472320147232,-5284136.18838093,6749371.53450468
58778.8547453704,4492892.81399462,-181.232247445732,-5036987.94993109,6749617.28386437
58778.8553240741,4772228.34212729,-178.543127804696,-4773515.8471169,6749860.51144443
58778.8559027778,5036137.30710372,-175.421532781729,-4494569.11466264,6750098.55729928
58778.8564814815,5283761.6497418,-171.88492284703,-4201047.65682208,6750328.77834234
58778.8570601852,5514295.49870687,-167.951571510534,-3893899.23562742,6750548.58011454
58778.8576388889,5726987.90410313,-163.640488536403,-3574116.48369984,6750755.44806481
58778.8582175926,5921145.40501869,-158.97134246943,-3242733.74895956,6750946.97796443
58778.8587962963,6096134.41858179,-153.964382703799,-2900823.77982614,6751120.9050592
58778.859375,6251383.43845168,-148.640361333411,-2549494.26083296,6751275.13160752
58778.8599537037,6386385.03129169,-143.020455027196,-2189884.20959955,6751407.75244799
58778.8605324074,6500697.62034068,-137.12618718518,-1823160.24760894,6751517.07828455
58778.8611111111,6593947.0462114,-130.979350633746,-1450512.75806208,6751601.6563995
58778.8616898148,6665827.89593221,-124.601931129572,-1073151.94543201,6751660.2885289
58778.8622685185,6716104.59251793,-118.01603194317,-692303.812026257,6751692.04568116
58778.8628472222,6744612.23857282,-111.243799800249,-309206.067908847,6751696.27971468
58778.8634259259,6751257.20886448,-104.307352457347,74896.0090094562,6751672.63152548
58778.8640046296,6736017.4882565,-97.228708190662,458753.74521152,6751621.03574367
58778.8645833333,6698942.75294456,-90.0297174718092,841119.258427687,6751541.72187596
58778.865162037,6640154.19450493,-82.7319970983241,1220749.64121921,6751435.21187776
58778.8657407407,6559844.08784207,-75.3568670378214,1596411.12343148,6751302.31418287
58778.8663194444,6458275.10569559,-67.9252902334855,1966883.19582939,6751144.11425925
58778.8668981481,6335779.38384774,-60.4578155998278,2330962.67780673,6750961.9618076
58778.8674768519,6192757.34266275,-52.9745244244047,2687467.71237348,6750757.45475718
58778.8680555556,6029676.27188375,-45.494980365118,3035241.67260719,6750532.42025538
58778.8686342593,5847068.68693988,-38.0381832144873,3373156.96435829,6750288.89288736
58778.869212963,5645530.46597233,-30.6225265689348,3700118.71133704,6750029.09039257
58778.8697916667,5425718.7779096,-23.2657595213152,4015068.30941227,6749755.38717877
58778.8703703704,5188349.81262797,-15.9849524599236,4316986.83838109,6749470.28597117
58778.8709490741,4934196.32483618,-8.79646702701732,4604898.3206366,6749176.38793846
58778.8715277778,4664085.00396911,-1.71593026298612,4877872.81722595,6748876.36168305
58778.8721064815,4378893.68236559,5.241787078102,5135029.35337423,6748572.91147571
58778.8726851852,4079548.39460425,12.0625880748738,5375538.66627159,6748268.74514083
58778.8732638889,3767020.30032227,18.733163125429,5598625.76964286,6747966.5419962
58778.8738425926,3442322.48327383,25.2409994679538,5803572.33015447,6747668.92125156
58778.8744212963,3106506.63864321,31.5743868685958,5989718.8521649,6747378.41127285
58778.875,2760659.66061266,37.7224196275637,6156466.66791031,6747097.42009464
58778.8755787037,2405900.141632,43.6749950814062,6303279.7311365,6746828.20756306
58778.8761574074,2043374.79427081,49.4228088011358,6429686.21284679,6746572.85945806
58778.8767361111,1674254.80619905,54.957346700666,6535279.8982803,6746333.26392696
58778.8773148148,1299732.13823129,60.2708742866511,6619721.3846942,6746111.09052923
58778.8778935185,921015.774824541,65.3564232928122,6682739.07980062,6745907.77215651
58778.8784722222,539327.93609709,70.2077759480434,6724130.000838,6745724.4900569
58778.8790509259,155900.259930912,74.8194471341634,6743760.37435798,6745562.16214819
58778.8796296296,-228030.037573462,79.1866646904454,6741566.03678247,6745421.43476634
58778.8802083333,-611224.015199824,83.3053481200547,6717552.63570181,6745302.67794716
58778.880787037,-992444.865374405,87.1720859500119,6671795.63177026,6745205.98429105
58778.8813657407,-1370461.77067303,90.7841119890628,6604440.10091138,6745131.17141871
58778.8819444444,-1744053.74998708,94.1392807175914,6515700.33642427,6745077.78797143
58778.8825231481,-2112013.4862729,97.2360420344666,6405859.25044882,6745045.12306731
58778.8831018519,-2473151.1272706,100.073415570119,6275267.5742188,6745032.21907623
58778.8836805556,-2826298.05031389,102.650964761991,6124342.85654625,6745037.88753439
58778.8842592593,-3170310.58195144,104.968770873284,5953568.26005313,6745060.7279819
58778.884837963,-3504073.66240241,107.027407118214,5763491.15493437,6745099.14945687
58778.8854166667,-3826504.44447323,108.827913041884,5554721.51034324,6745151.39436372
58778.8859953704,-4136555.8159581,110.371769285725,5327930.08392779,6745215.56437906
58778.8865740741,-4433219.83395087,111.660872853255,5083846.41070576,6745289.64806178
58778.8871527778,-4715531.05901938,112.697512975246,4823256.59314261,6745371.54977922
58778.8877314815,-4982569.77680548,113.484347659052,4547000.89513368,6745459.11958264
58778.8883101852,-5233465.09400756,114.024380991885,4255971.143751,6745550.18361277
58778.8888888889,-5467397.89594829,114.320941257102,3951107.94325693,6745642.57465195
58778.8894675926,-5683603.65206537,114.377659908867,3633397.70779848,6745734.16240874
58778.8900462963,-5881375.05654185,114.198451442695,3303869.51949928,6745822.88313518
58778.890625,-6060064.49066902,113.78749418934,2963591.82095134,6745906.76819839
58778.8912037037,-6219086.29455184,113.149212052708,2613668.95149944,6745983.97121706
58778.8917824074,-6357918.8357892,112.288257206737,2255237.53883351,6746052.79342339
58778.8923611111,-6476106.36385802,111.209493760624,1889462.75796405,6746111.70690962
58778.8929398148,-6573260.63950627,109.917982398964,1517534.471479,6746159.37545885
58778.8935185185,-6649062.32972271,108.418965999819,1140663.26565688,6746194.67269595
58778.8940972222,-6703262.15990538,106.717856232197,760076.398327291,6746216.69731281
58778.8946759259,-6735681.81626209,104.82022113261,377013.675073386,6746224.78517454
58778.8952546296,-6746214.59288957,102.731773659421,-7276.72882243077,6746218.51815166
58778.8958333333,-6734825.77951927,100.458361222983,-391542.482707016,6746197.72956097
58778.896412037,-6701552.78753382,98.0059561883722,-774531.332857952,6746162.50614275
58778.8969907407,-6646505.01349845,95.3806473464818,-1154995.33426413,6746113.18654893
58778.8975694444,-6569863.44110887,92.5886323478647,-1531695.06338222,6746050.35636268
58778.8981481481,-6471879.98410735,89.6362110919809,-1903403.79355275,6745974.83971256
58778.8987268519,-6352876.57430781,86.5297800615089,-2268911.61521378,6745887.68758629
58778.8993055556,-6213244.00038376,83.2758275878104,-2627029.48365022,6745790.1629985
58778.8998842593,-6053440.50455544,79.8809300307914,-2976593.17761348,6745683.7232106
58778.900462963,-5873990.14553272,76.3517488492,-3316467.1532848,6745569.99922631
58778.9010416667,-5675480.93736887,72.6950285342421,-3645548.27879084,6745450.77283326
58778.9016203704,-5458562.77474473,68.9175953691871,-3962769.43597694,6745327.95150032
58778.9021990741,-5223945.15624124,65.0263569739605,-4267102.97695061,6745203.54144673
58778.9027777778,-4972394.71765306,61.0283025814109,-4557564.02458951,6745079.61925588
58778.9033564815,-4704732.58810774,56.9305039869328,-4833213.60712934,6744958.30239033
58778.9039351852,-4421831.58182606,52.7401170989706,-5093161.61866148,6744841.71901923
58778.9045138889,-4124613.23892224,48.4643840146957,-5336569.59814317,6744731.97754124
58778.9050925926,-3814044.72806196,44.1106355260128,-5562653.32140366,6744631.13622429
58778.9056712963,-3491135.6244527,39.6862939631605,-5770685.20101994,6744541.17336148
58778.90625,-3156934.57544714,35.1988762600201,-5959996.49081231,6744463.95834299
58778.9068287037,-2812525.8666341,30.6559971299468,-6129979.29192368,6744401.22404049
58778.9074074074,-2459025.89993172,26.0653722201055,-6280088.35890994,6744354.54086828
58778.9079861111,-2097579.59550371,21.4348211161614,-6409842.70448527,6744325.29287963
58778.9085648148,-1729356.72803035,16.772270053276,-6518827.0025402,6744314.65622063
58778.9091435185,-1355548.20790526,12.0857541926438,-6606692.78919655,6744323.58023567
58778.9097222222,-977362.317028691,7.38341931512455,-6673159.46216464,6744352.77148813
58778.9103009259,-596020.908443054,2.67352278347257,-6718015.07880097,6744402.68091294
58778.9108796296,-212755.578685399,-2.03556637364682,-6741116.95335555,6744473.49428282
58778.9114583333,171196.178769989,-6.73536840147886,-6742392.05392688,6744565.12612393
58778.912037037,554594.830803602,-11.4172949225111,-6721837.19955821,6744677.21717274
58778.9126157407,936202.664708159,-16.0726523362573,-6679519.05780024,6744809.13541529
58778.9131944444,1314787.6431482,-20.6926466396603,-6615573.94292479,6744959.98070477
58778.9137731481,1689127.24610336,-25.2683897808001,-6530207.41482783,6745128.59290611
58778.9143518519,2058012.29172419,-29.7909076452521,-6423693.67854239,6745313.56346914
58778.9149305556,2420250.72781036,-34.2511497596805,-6296374.78420095,6745513.25028432
58778.9155092593,2774671.38532801,-38.6400007810282,-6148659.62725687,6745725.79563605
58778.916087963,3120127.684808,-42.9482938194421,-5981022.74890514,6745949.14702673
58778.9166666667,3455501.28628122,-47.1668256271615,-5794002.93671028,6746181.08060577
58778.9172453704,3779705.67259061,-51.2863736614396,-5588201.6258451,6746419.22690413
58778.9178240741,4091689.65554686,-55.2977150103826,-5364281.10172472,6746661.09855001
58778.9184027778,4390440.79399082,-59.1916471507169,-5122962.50524401,6746904.11960763
58778.9189814815,4674988.71196006,-62.9590104802244,-4865023.64276217,6747145.65616844
58778.9195601852,4944408.3052858,-66.5907125536698,-4591296.60336062,6747383.04780781
58778.9201388889,5197822.82391482,-70.0777539217215,-4302665.18733366,6747613.63950351
58778.9207175926,5434406.81769843,-73.411255461913,-4000062.15029891,6747834.81361913
58778.9212962963,5653388.93259147,-76.5824870634487,-3684466.26902982,6748044.02153922
58778.921875,5854054.54480585,-79.5828975187461,-3356899.23568664,6748238.81456851
